"covariateId","columnId","covariateName","analysisId","conceptId","included","covariateValue"
257628201,2372,"condition_era any time prior through 0 days relative to index: Systemic lupus erythematosus",201,257628,1,0.00125126623513086
257660201,2373,"condition_era any time prior through 0 days relative to index: Partial anomalous pulmonary venous connection",201,257660,1,0
257683201,2374,"condition_era any time prior through 0 days relative to index: Posterior rhinorrhea",201,257683,1,0.000115674337861451
257755201,2375,"condition_era any time prior through 0 days relative to index: Complication of transplanted lung",201,257755,1,3.29793041772802e-05
257775201,2376,"condition_era any time prior through 0 days relative to index: Tuberculous bronchiectasis",201,257775,1,0
257778201,2377,"condition_era any time prior through 0 days relative to index: Pertussis",201,257778,1,0
257907201,2378,"condition_era any time prior through 0 days relative to index: Disorder of lung",201,257907,1,0.00111786519893969
257908201,2379,"condition_era any time prior through 0 days relative to index: Pneumonia due to anaerobic bacteria",201,257908,1,0
258032201,2380,"condition_era any time prior through 0 days relative to index: Burn erythema of face, head AND/OR neck",201,258032,1,0
258084201,2381,"condition_era any time prior through 0 days relative to index: Malignant neoplasm of bones of skull and face",201,258084,1,0
258180201,2382,"condition_era any time prior through 0 days relative to index: Pneumonia due to Gram negative bacteria",201,258180,1,0.000173341294008751
258182201,2383,"condition_era any time prior through 0 days relative to index: Disto-occlusion of teeth",201,258182,1,0
258333201,2384,"condition_era any time prior through 0 days relative to index: Salmonella pneumonia",201,258333,1,0.000295831756691396
258335201,2385,"condition_era any time prior through 0 days relative to index: Tuberculous fibrosis of lung",201,258335,1,0
258354201,2386,"condition_era any time prior through 0 days relative to index: Pulmonary African histoplasmosis",201,258354,1,0.000561844539901957
258375201,2387,"condition_era any time prior through 0 days relative to index: Overlapping malignant neoplasm of bronchus and lung",201,258375,1,0.00017588096177409
258441201,2388,"condition_era any time prior through 0 days relative to index: Cholesteatoma of attic",201,258441,1,0
258449201,2389,"condition_era any time prior through 0 days relative to index: Hemopericardium",201,258449,1,0
258453201,2390,"condition_era any time prior through 0 days relative to index: Acute upper respiratory infection of multiple sites",201,258453,1,0.000395220538708636
258482201,2391,"condition_era any time prior through 0 days relative to index: Abscess of Bartholin's gland",201,258482,1,0
258540201,2392,"condition_era any time prior through 0 days relative to index: Marfan's syndrome",201,258540,1,0
258675201,2393,"condition_era any time prior through 0 days relative to index: Tuberculous pleurisy in primary progressive tuberculosis",201,258675,1,0
258755201,2394,"condition_era any time prior through 0 days relative to index: Disorder of visual pathways associated with inflammatory disorder",201,258755,1,0
258780201,2395,"condition_era any time prior through 0 days relative to index: Emphysematous bronchitis",201,258780,1,0.0009109516629805
258787201,2396,"condition_era any time prior through 0 days relative to index: Spontaneous tension pneumothorax",201,258787,1,5.95287541898205e-05
258828201,2397,"condition_era any time prior through 0 days relative to index: Eosinophilia myalgia syndrome",201,258828,1,0
258862801,2398,"observation any time prior through 0 days relative to index: Unilateral complete cleft palate",801,258862,1,0
258895201,2399,"condition_era any time prior through 0 days relative to index: Injury of lung without open wound into thorax",201,258895,1,0
258955201,2400,"condition_era any time prior through 0 days relative to index: Whooping cough due to organism other than Bordetella pertussis",201,258955,1,0
258981201,2401,"condition_era any time prior through 0 days relative to index: Kaposi's sarcoma of skin",201,258981,1,0
259043201,2402,"condition_era any time prior through 0 days relative to index: Emphysematous bleb of lung",201,259043,1,0.000245872775512382
259048201,2403,"condition_era any time prior through 0 days relative to index: Pneumonia in systemic mycosis",201,259048,1,0
259070201,2404,"condition_era any time prior through 0 days relative to index: Acute proliferative glomerulonephritis",201,259070,1,0
259123201,2405,"condition_era any time prior through 0 days relative to index: Congenital subaortic stenosis",201,259123,1,0
259755201,2406,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of subglottis",201,259755,1,0
259824201,2407,"condition_era any time prior through 0 days relative to index: Round window fistula",201,259824,1,0
259827201,2408,"condition_era any time prior through 0 days relative to index: Disorder of visual pathways associated with neoplasm",201,259827,1,0
259848201,2409,"condition_era any time prior through 0 days relative to index: Chronic rhinitis",201,259848,1,0.000324830257589346
259852201,2410,"condition_era any time prior through 0 days relative to index: Staphylococcal pneumonia",201,259852,1,0.000102838229942113
259865201,2411,"condition_era any time prior through 0 days relative to index: Cyst of Bartholin's gland duct",201,259865,1,0
259874201,2412,"condition_era any time prior through 0 days relative to index: Ulceration of vulva associated with another disorder",201,259874,1,0
259992201,2413,"condition_era any time prior through 0 days relative to index: Ventilator-acquired pneumonia",201,259992,1,0
259995201,2414,"condition_era any time prior through 0 days relative to index: Foreign body in orifice",201,259995,1,0
260028201,2415,"condition_era any time prior through 0 days relative to index: Post measles pneumonia",201,260028,1,0
260034201,2416,"condition_era any time prior through 0 days relative to index: Chronic pulmonary coccidioidomycosis",201,260034,1,9.92337079330224e-05
260041201,2417,"condition_era any time prior through 0 days relative to index: Candidiasis of lung",201,260041,1,0
260123201,2418,"condition_era any time prior through 0 days relative to index: Acute sinusitis",201,260123,1,0.000763416993171124
260125201,2419,"condition_era any time prior through 0 days relative to index: Acute bronchiolitis",201,260125,1,0.00149988383986648
260130201,2420,"condition_era any time prior through 0 days relative to index: Bilateral partial vocal cord paralysis",201,260130,1,0
260131201,2421,"condition_era any time prior through 0 days relative to index: Disorder of bronchus",201,260131,1,0
260134201,2422,"condition_era any time prior through 0 days relative to index: Croup",201,260134,1,0
260135201,2423,"condition_era any time prior through 0 days relative to index: Complete bilateral paralysis of vocal cords",201,260135,1,2.93441369128828e-05
260246201,2424,"condition_era any time prior through 0 days relative to index: Injury of bronchus without open wound into thoracic cavity",201,260246,1,0
260430201,2425,"condition_era any time prior through 0 days relative to index: Pneumonia due to Escherichia coli",201,260430,1,0.00029371982842334
260434201,2426,"condition_era any time prior through 0 days relative to index: Acute radiation pneumonitis",201,260434,1,0
260759201,2427,"condition_era any time prior through 0 days relative to index: Malocclusion of teeth",201,260759,1,0
260915201,2428,"condition_era any time prior through 0 days relative to index: Burn of larynx, trachea and lung",201,260915,1,0
260936201,2429,"condition_era any time prior through 0 days relative to index: Infiltrative lung tuberculosis",201,260936,1,0
261047801,2430,"observation any time prior through 0 days relative to index: Unilateral partial vocal cord paralysis",801,261047,1,0
261053201,2431,"condition_era any time prior through 0 days relative to index: Pneumonia in aspergillosis",201,261053,1,0
261071201,2432,"condition_era any time prior through 0 days relative to index: Glomerulosclerosis",201,261071,1,0
261116201,2433,"condition_era any time prior through 0 days relative to index: Acquired deformity of nose",201,261116,1,0
261255201,2434,"condition_era any time prior through 0 days relative to index: Benign neoplasm of bronchus and lung",201,261255,1,0
261309201,2435,"condition_era any time prior through 0 days relative to index: Disorder of visual cortex associated with neoplasm",201,261309,1,0
261324201,2436,"condition_era any time prior through 0 days relative to index: Pneumonia due to Streptococcus",201,261324,1,0.000161169447914115
261325201,2437,"condition_era any time prior through 0 days relative to index: Pulmonary emphysema",201,261325,1,0.000760995374241262
